pair_key,team_a,team_b,matches,competitive_matches,team_a_wins,draws,team_b_wins,team_a_goals,team_b_goals,recent_matches_since_2010,recent_team_a_wins,recent_draws,recent_team_b_wins,last_match_date,last_match_tournament,last_match_score,last_match_result_for_team_a,source_url
Panama||USA,Panama,USA,29,24,4,7,18,20,56,21,4,5,12,2025-03-20,CONCACAF Nations League,USA 0-1 Panama,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama||Uruguay,Panama,Uruguay,4,2,0,0,4,2,17,3,0,0,3,2024-06-23,Copa América,Uruguay 3-1 Panama,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Panama||Uzbekistan,Panama,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Portugal,Paraguay,Portugal,1,0,0,1,0,0,0,0,0,0,0,2003-06-06,Friendly,Portugal 0-0 Paraguay,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Qatar,Paraguay,Qatar,4,1,1,2,1,6,5,1,0,1,0,2019-06-16,Copa América,Paraguay 2-2 Qatar,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Saudi Arabia,Paraguay,Saudi Arabia,3,0,0,3,0,1,1,1,0,1,0,2019-11-19,Friendly,Saudi Arabia 0-0 Paraguay,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Scotland,Paraguay,Scotland,1,1,1,0,0,3,2,0,0,0,0,1958-06-11,FIFA World Cup,Paraguay 3-2 Scotland,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Senegal,Paraguay,Senegal,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||South Africa,Paraguay,South Africa,4,1,0,3,1,4,7,2,0,2,0,2018-11-20,Friendly,South Africa 1-1 Paraguay,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Spain,Paraguay,Spain,4,3,0,2,2,1,4,1,0,0,1,2010-07-03,FIFA World Cup,Paraguay 0-1 Spain,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Sweden,Paraguay,Sweden,3,2,1,1,1,4,4,0,0,0,0,2006-06-15,FIFA World Cup,Sweden 1-0 Paraguay,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Switzerland,Paraguay,Switzerland,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Tunisia,Paraguay,Tunisia,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Türkiye,Paraguay,Türkiye,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||USA,Paraguay,USA,9,3,2,2,5,7,12,4,1,0,3,2025-11-15,Friendly,USA 2-1 Paraguay,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Uruguay,Paraguay,Uruguay,79,61,26,20,33,96,116,11,1,5,5,2025-06-05,FIFA World Cup qualification,Paraguay 2-0 Uruguay,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Paraguay||Uzbekistan,Paraguay,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Qatar,Portugal,Qatar,2,0,2,0,0,6,1,2,2,0,0,2021-10-09,Friendly,Portugal 3-0 Qatar,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Saudi Arabia,Portugal,Saudi Arabia,2,0,2,0,0,6,0,1,1,0,0,2017-11-10,Friendly,Portugal 3-0 Saudi Arabia,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Scotland,Portugal,Scotland,17,10,9,4,4,23,15,3,2,1,0,2024-10-15,UEFA Nations League,Scotland 0-0 Portugal,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Senegal,Portugal,Senegal,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||South Africa,Portugal,South Africa,2,0,2,0,0,5,1,0,0,0,0,2009-03-31,Friendly,Portugal 2-0 South Africa,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Spain,Portugal,Spain,42,12,8,18,16,50,78,9,1,6,2,2025-06-08,UEFA Nations League,Portugal 2-2 Spain,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Sweden,Portugal,Sweden,21,14,8,6,7,30,31,6,5,0,1,2024-03-21,Friendly,Portugal 5-2 Sweden,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Switzerland,Portugal,Switzerland,26,16,10,5,11,40,35,6,4,0,2,2022-12-06,FIFA World Cup,Portugal 6-1 Switzerland,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Tunisia,Portugal,Tunisia,2,0,0,2,0,3,3,1,0,1,0,2018-05-28,Friendly,Portugal 2-2 Tunisia,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Türkiye,Portugal,Türkiye,10,7,8,0,2,22,9,3,2,0,1,2024-06-22,UEFA Euro,Türkiye 0-3 Portugal,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||USA,Portugal,USA,8,3,3,3,2,10,8,3,1,2,0,2026-03-31,Friendly,USA 0-2 Portugal,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Uruguay,Portugal,Uruguay,4,3,2,1,1,7,3,2,1,0,1,2022-11-28,FIFA World Cup,Portugal 2-0 Uruguay,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Portugal||Uzbekistan,Portugal,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Saudi Arabia,Qatar,Saudi Arabia,41,38,8,15,18,33,54,6,3,2,1,2019-12-05,Gulf Cup,Qatar 0-1 Saudi Arabia,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Scotland,Qatar,Scotland,1,0,0,0,1,0,1,1,0,0,1,2015-06-05,Friendly,Scotland 1-0 Qatar,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Senegal,Qatar,Senegal,1,1,0,0,1,1,3,1,0,0,1,2022-11-25,FIFA World Cup,Qatar 1-3 Senegal,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||South Africa,Qatar,South Africa,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Spain,Qatar,Spain,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Sweden,Qatar,Sweden,2,2,0,1,1,2,3,0,0,0,0,2003-02-16,King's Cup,Qatar 2-3 Sweden,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Switzerland,Qatar,Switzerland,1,0,1,0,0,1,0,1,1,0,0,2018-11-14,Friendly,Switzerland 0-1 Qatar,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Tunisia,Qatar,Tunisia,4,1,2,0,2,3,8,1,0,0,1,2025-12-07,Arab Cup,Qatar 0-3 Tunisia,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Türkiye,Qatar,Türkiye,1,0,0,0,1,1,2,1,0,0,1,2015-11-13,Friendly,Qatar 1-2 Türkiye,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||USA,Qatar,USA,1,1,0,0,1,0,1,1,0,0,1,2021-07-29,Gold Cup,USA 1-0 Qatar,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Uruguay,Qatar,Uruguay,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Qatar||Uzbekistan,Qatar,Uzbekistan,17,15,4,3,10,17,30,10,2,1,7,2025-06-10,FIFA World Cup qualification,Uzbekistan 3-0 Qatar,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Scotland,Saudi Arabia,Scotland,1,0,0,1,0,2,2,0,0,0,0,1988-02-17,Friendly,Saudi Arabia 2-2 Scotland,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Senegal,Saudi Arabia,Senegal,3,0,2,1,0,6,4,1,0,1,0,2026-06-09,Friendly,Saudi Arabia 0-0 Senegal,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||South Africa,Saudi Arabia,South Africa,4,1,1,2,1,3,3,0,0,0,0,2002-03-20,Friendly,Saudi Arabia 1-0 South Africa,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Spain,Saudi Arabia,Spain,3,1,0,0,3,2,9,2,0,0,2,2012-09-07,Friendly,Spain 5-0 Saudi Arabia,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Sweden,Saudi Arabia,Sweden,3,1,0,1,2,3,6,0,0,0,0,2006-01-18,Friendly,Saudi Arabia 1-1 Sweden,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Switzerland,Saudi Arabia,Switzerland,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Tunisia,Saudi Arabia,Tunisia,8,1,3,1,4,9,8,0,0,0,0,2009-10-14,Friendly,Tunisia 0-1 Saudi Arabia,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Türkiye,Saudi Arabia,Türkiye,3,0,0,0,3,1,6,0,0,0,0,2006-05-31,Friendly,Saudi Arabia 0-1 Türkiye,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||USA,Saudi Arabia,USA,7,3,2,2,3,8,8,2,0,1,1,2025-06-19,Gold Cup,USA 1-0 Saudi Arabia,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Uruguay,Saudi Arabia,Uruguay,3,1,1,1,1,4,4,2,0,1,1,2018-06-20,FIFA World Cup,Uruguay 1-0 Saudi Arabia,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Saudi Arabia||Uzbekistan,Saudi Arabia,Uzbekistan,12,11,7,1,4,27,15,4,3,0,1,2021-06-15,FIFA World Cup qualification,Saudi Arabia 3-0 Uzbekistan,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Senegal,Scotland,Senegal,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||South Africa,Scotland,South Africa,2,0,1,0,1,1,2,0,0,0,0,2007-08-22,Friendly,Scotland 1-0 South Africa,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Spain,Scotland,Spain,15,10,4,4,7,22,25,4,1,0,3,2023-10-12,UEFA Euro qualification,Spain 2-0 Scotland,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Sweden,Scotland,Sweden,12,5,5,1,6,14,19,1,0,0,1,2010-08-11,Friendly,Sweden 3-0 Scotland,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Switzerland,Scotland,Switzerland,17,10,8,4,5,27,25,1,0,1,0,2024-06-19,UEFA Euro,Scotland 1-1 Switzerland,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Tunisia,Scotland,Tunisia,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Türkiye,Scotland,Türkiye,2,0,0,0,2,3,6,1,0,0,1,2022-11-16,Friendly,Türkiye 2-1 Scotland,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||USA,Scotland,USA,10,0,5,3,2,23,10,2,0,1,1,2013-11-15,Friendly,Scotland 0-0 USA,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Uruguay,Scotland,Uruguay,4,2,1,1,2,4,10,0,0,0,0,1986-06-13,FIFA World Cup,Scotland 0-0 Uruguay,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Scotland||Uzbekistan,Scotland,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||South Africa,Senegal,South Africa,10,5,4,5,1,12,8,6,2,3,1,2021-07-18,COSAFA Cup,South Africa 0-0 Senegal,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||Spain,Senegal,Spain,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||Sweden,Senegal,Sweden,1,1,1,0,0,2,1,0,0,0,0,2002-06-16,FIFA World Cup,Sweden 1-2 Senegal,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||Switzerland,Senegal,Switzerland,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||Tunisia,Senegal,Tunisia,21,16,5,7,9,13,22,4,2,1,1,2019-07-14,African Cup of Nations,Senegal 1-0 Tunisia,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||Türkiye,Senegal,Türkiye,1,1,0,0,1,0,1,0,0,0,0,2002-06-22,FIFA World Cup,Senegal 0-1 Türkiye,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||USA,Senegal,USA,1,0,0,0,1,2,3,1,0,0,1,2026-05-31,Friendly,USA 3-2 Senegal,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||Uruguay,Senegal,Uruguay,1,1,0,1,0,3,3,0,0,0,0,2002-06-11,FIFA World Cup,Senegal 3-3 Uruguay,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Senegal||Uzbekistan,Senegal,Uzbekistan,1,0,0,1,0,1,1,1,0,1,0,2018-03-23,Friendly,Senegal 1-1 Uzbekistan,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||Spain,South Africa,Spain,4,3,1,0,3,5,8,1,1,0,0,2013-11-19,Friendly,South Africa 1-0 Spain,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||Sweden,South Africa,Sweden,2,0,1,0,1,1,3,0,0,0,0,2001-08-15,Friendly,Sweden 3-0 South Africa,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||Switzerland,South Africa,Switzerland,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||Tunisia,South Africa,Tunisia,7,5,2,2,3,7,9,1,0,1,0,2024-01-24,African Cup of Nations,South Africa 0-0 Tunisia,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||Türkiye,South Africa,Türkiye,1,0,1,0,0,2,0,0,0,0,0,2002-05-23,Friendly,South Africa 2-0 Türkiye,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||USA,South Africa,USA,3,1,0,0,3,0,6,1,0,0,1,2010-11-17,Friendly,South Africa 0-1 USA,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||Uruguay,South Africa,Uruguay,3,2,0,1,2,3,7,1,0,0,1,2010-06-16,FIFA World Cup,South Africa 0-3 Uruguay,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
South Africa||Uzbekistan,South Africa,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain||Sweden,Spain,Sweden,18,11,8,6,4,27,18,5,2,2,1,2021-11-14,FIFA World Cup qualification,Spain 1-0 Sweden,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain||Switzerland,Spain,Switzerland,27,12,19,6,2,58,24,9,4,3,2,2024-11-18,UEFA Nations League,Spain 3-2 Switzerland,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain||Tunisia,Spain,Tunisia,2,1,2,0,0,4,1,1,1,0,0,2018-06-09,Friendly,Tunisia 0-1 Spain,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain||Türkiye,Spain,Türkiye,12,10,6,5,1,22,7,3,2,1,0,2025-11-18,FIFA World Cup qualification,Spain 2-2 Türkiye,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain||USA,Spain,USA,5,2,4,0,1,10,3,1,1,0,0,2011-06-04,Friendly,USA 0-4 Spain,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain||Uruguay,Spain,Uruguay,10,3,5,5,0,16,8,2,2,0,0,2013-06-16,Confederations Cup,Spain 2-1 Uruguay,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Spain||Uzbekistan,Spain,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden||Switzerland,Sweden,Switzerland,31,13,11,7,13,48,48,3,1,0,2,2025-11-15,FIFA World Cup qualification,Switzerland 4-1 Sweden,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden||Tunisia,Sweden,Tunisia,4,0,2,1,1,3,2,0,0,0,0,2003-02-12,Friendly,Tunisia 1-0 Sweden,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden||Türkiye,Sweden,Türkiye,12,7,3,4,5,14,15,4,1,0,3,2018-11-17,UEFA Nations League,Türkiye 0-1 Sweden,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden||USA,Sweden,USA,7,1,3,0,4,9,10,0,0,0,0,2009-01-24,Friendly,USA 3-2 Sweden,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden||Uruguay,Sweden,Uruguay,3,3,2,0,1,6,3,0,0,0,0,1974-06-23,FIFA World Cup,Sweden 3-0 Uruguay,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Sweden||Uzbekistan,Sweden,Uzbekistan,1,0,1,0,0,2,1,1,1,0,0,2021-09-05,Friendly,Sweden 2-1 Uzbekistan,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland||Tunisia,Switzerland,Tunisia,3,0,2,1,0,4,2,1,1,0,0,2012-11-14,Friendly,Tunisia 1-2 Switzerland,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland||Türkiye,Switzerland,Türkiye,16,10,5,3,8,23,22,1,1,0,0,2021-06-20,UEFA Euro,Switzerland 3-1 Türkiye,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland||USA,Switzerland,USA,10,2,5,4,1,15,7,3,2,1,0,2025-06-10,Friendly,USA 0-4 Switzerland,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland||Uruguay,Switzerland,Uruguay,4,1,0,1,3,4,13,1,0,0,1,2010-03-03,Friendly,Switzerland 1-3 Uruguay,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Switzerland||Uzbekistan,Switzerland,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia||Türkiye,Tunisia,Türkiye,5,0,0,4,1,3,6,1,0,1,0,2018-06-01,Friendly,Türkiye 2-2 Tunisia,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia||USA,Tunisia,USA,1,0,0,1,0,1,1,0,0,0,0,2000-03-12,Friendly,USA 1-1 Tunisia,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia||Uruguay,Tunisia,Uruguay,1,0,0,1,0,0,0,0,0,0,0,2006-06-02,Friendly,Tunisia 0-0 Uruguay,D,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Tunisia||Uzbekistan,Tunisia,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,,,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Türkiye||USA,Türkiye,USA,5,1,2,1,2,7,7,3,1,0,2,2025-06-07,Friendly,USA 1-2 Türkiye,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Türkiye||Uruguay,Türkiye,Uruguay,1,0,0,0,1,2,3,0,0,0,0,2008-05-25,Friendly,Türkiye 2-3 Uruguay,L,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
Türkiye||Uzbekistan,Türkiye,Uzbekistan,1,0,1,0,0,2,0,1,1,0,0,2019-06-02,Friendly,Türkiye 2-0 Uzbekistan,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
USA||Uruguay,USA,Uruguay,9,3,3,3,3,11,10,4,1,2,1,2025-11-18,Friendly,USA 5-1 Uruguay,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
USA||Uzbekistan,USA,Uzbekistan,1,0,1,0,0,3,0,1,1,0,0,2023-09-09,Friendly,USA 3-0 Uzbekistan,W,https://raw.githubusercontent.com/martj42/international_results/master/results.csv
